Region,Country,State,City,Month,Day,Year,AvgTemperature
Australia/South Pacific,Australia,,Canberra,5,29,2016,39.4
Australia/South Pacific,Australia,,Canberra,5,31,2017,39.4
Australia/South Pacific,Australia,,Canberra,8,19,2017,39.4
Australia/South Pacific,Australia,,Canberra,8,23,2019,39.4
Australia/South Pacific,Australia,,Canberra,6,19,2015,39.5
Australia/South Pacific,Australia,,Canberra,8,8,2015,39.5
Australia/South Pacific,Australia,,Canberra,6,14,2017,39.5
Australia/South Pacific,Australia,,Canberra,7,6,2017,39.5
Australia/South Pacific,Australia,,Canberra,7,26,2018,39.5
Australia/South Pacific,Australia,,Canberra,7,31,2019,39.5
Australia/South Pacific,Australia,,Canberra,6,20,2018,39.6
Australia/South Pacific,Australia,,Canberra,7,24,2019,39.6
Australia/South Pacific,Australia,,Canberra,6,27,2015,39.7
Australia/South Pacific,Australia,,Canberra,6,26,2017,39.7
Australia/South Pacific,Australia,,Canberra,7,11,2017,39.7
Australia/South Pacific,Australia,,Canberra,8,24,2017,39.7
Australia/South Pacific,Australia,,Canberra,6,14,2016,39.8
Australia/South Pacific,Australia,,Canberra,7,14,2016,39.8
Australia/South Pacific,Australia,,Canberra,9,16,2017,39.8
Australia/South Pacific,Australia,,Canberra,7,9,2018,39.8
Australia/South Pacific,Australia,,Canberra,6,15,2019,39.8
Australia/South Pacific,Australia,,Canberra,7,28,2015,39.9
Australia/South Pacific,Australia,,Canberra,8,1,2017,39.9
Australia/South Pacific,Australia,,Canberra,8,16,2018,39.9
Australia/South Pacific,Australia,,Canberra,7,13,2019,39.9
Australia/South Pacific,Australia,,Canberra,6,26,2015,40
Australia/South Pacific,Australia,,Canberra,8,5,2015,40
Australia/South Pacific,Australia,,Canberra,8,11,2016,40
Australia/South Pacific,Australia,,Canberra,6,5,2017,40
Australia/South Pacific,Australia,,Canberra,6,12,2017,40
Australia/South Pacific,Australia,,Canberra,8,10,2019,40
Australia/South Pacific,Australia,,Canberra,7,31,2017,40.1
Australia/South Pacific,Australia,,Canberra,6,22,2015,40.2
Australia/South Pacific,Australia,,Canberra,6,28,2015,40.2
Australia/South Pacific,Australia,,Canberra,7,14,2015,40.2
Australia/South Pacific,Australia,,Canberra,8,11,2015,40.2
Australia/South Pacific,Australia,,Canberra,6,22,2017,40.2
Australia/South Pacific,Australia,,Canberra,7,28,2017,40.2
Australia/South Pacific,Australia,,Canberra,6,30,2018,40.2
Australia/South Pacific,Australia,,Canberra,5,24,2015,40.3
Australia/South Pacific,Australia,,Canberra,8,9,2018,40.3
Australia/South Pacific,Australia,,Canberra,8,5,2019,40.3
Australia/South Pacific,Australia,,Sydney,6,30,2017,40.3
Australia/South Pacific,Australia,,Canberra,8,31,2017,40.4
Australia/South Pacific,Australia,,Canberra,7,25,2019,40.4
Australia/South Pacific,Australia,,Canberra,6,18,2017,40.5
Australia/South Pacific,Australia,,Sydney,8,28,2018,40.5
Australia/South Pacific,Australia,,Canberra,8,18,2017,40.6
Australia/South Pacific,Australia,,Canberra,8,21,2017,40.6
Australia/South Pacific,Australia,,Canberra,6,17,2018,40.6
Australia/South Pacific,Australia,,Canberra,6,6,2019,40.6
Australia/South Pacific,Australia,,Canberra,7,3,2016,40.7
Australia/South Pacific,Australia,,Canberra,8,26,2016,40.7
Australia/South Pacific,Australia,,Sydney,7,18,2015,40.7
Australia/South Pacific,Australia,,Canberra,8,19,2015,40.8
Australia/South Pacific,Australia,,Canberra,6,11,2016,40.8
Australia/South Pacific,Australia,,Canberra,8,7,2017,40.8
Australia/South Pacific,Australia,,Canberra,7,8,2015,40.9
Australia/South Pacific,Australia,,Canberra,8,29,2015,40.9
Australia/South Pacific,Australia,,Canberra,6,21,2017,40.9
Australia/South Pacific,Australia,,Canberra,9,1,2017,40.9
